path,owner,project,file,language,code
./src/_00/output/Javascript/atom~atom/src/main-process/start.js,atom,atom,start.js,JavaScript,136
./src/_00/output/Javascript/atom~atom/src/panel.js,atom,atom,panel.js,JavaScript,61
./src/_00/output/Javascript/atom~atom/src/deserializer-manager.js,atom,atom,deserializer-manager.js,JavaScript,54
./src/_00/output/Javascript/atom~atom/packages/dalek/test/dalek.test.js,atom,atom,dalek.test.js,JavaScript,91
./src/_00/output/Javascript/atom~atom/packages/dev-live-reload/lib/watcher.js,atom,atom,watcher.js,JavaScript,58
./src/_00/output/Javascript/atom~atom/spec/fixtures/babel/invalid.js,atom,atom,invalid.js,JavaScript,2
./src/_00/output/Javascript/atom~atom/src/clipboard.js,atom,atom,clipboard.js,JavaScript,40
./src/_00/output/Javascript/atom~atom/src/pane-resize-handle-element.js,atom,atom,pane-resize-handle-element.js,JavaScript,99
./src/_00/output/Javascript/atom~atom/spec/gutter-spec.js,atom,atom,gutter-spec.js,JavaScript,70
./src/_00/output/Javascript/atom~atom/src/gutter.js,atom,atom,gutter.js,JavaScript,56
./src/_00/output/Javascript/atom~atom/script/lib/prebuild-less-cache.js,atom,atom,prebuild-less-cache.js,JavaScript,196
./src/_00/output/Javascript/atom~atom/src/get-app-name.js,atom,atom,get-app-name.js,JavaScript,15
./src/_00/output/Javascript/atom~atom/script/lib/install-application.js,atom,atom,install-application.js,JavaScript,205
./src/_00/output/Javascript/atom~atom/src/initialize-application-window.js,atom,atom,initialize-application-window.js,JavaScript,104
./src/_00/output/Javascript/atom~atom/script/lib/delete-msbuild-from-path.js,atom,atom,delete-msbuild-from-path.js,JavaScript,20
./src/_00/output/Javascript/atom~atom/packages/line-ending-selector/lib/selector.js,atom,atom,selector.js,JavaScript,50
./src/_00/output/Javascript/atom~atom/spec/reopen-project-menu-manager-spec.js,atom,atom,reopen-project-menu-manager-spec.js,JavaScript,267
./src/_00/output/Javascript/atom~atom/src/style-manager.js,atom,atom,style-manager.js,JavaScript,279
./src/_00/output/Javascript/atom~atom/packages/git-diff/lib/git-diff-view.js,atom,atom,git-diff-view.js,JavaScript,183
./src/_00/output/Javascript/atom~atom/spec/pane-axis-element-spec.js,atom,atom,pane-axis-element-spec.js,JavaScript,33
./src/_00/output/Javascript/atom~atom/packages/dev-live-reload/spec/async-spec-helpers.js,atom,atom,async-spec-helpers.js,JavaScript,20
./src/_00/output/Javascript/atom~atom/src/scope-descriptor.js,atom,atom,scope-descriptor.js,JavaScript,48
./src/_00/output/Javascript/atom~atom/script/lib/update-dependency/main.js,atom,atom,main.js,JavaScript,111
./src/_00/output/Javascript/atom~atom/packages/about/spec/about-status-bar-spec.js,atom,atom,about-status-bar-spec.js,JavaScript,143
./src/_00/output/Javascript/atom~atom/spec/fixtures/indentation/switch.js,atom,atom,switch.js,JavaScript,10
./src/_00/output/Javascript/atom~atom/spec/fixtures/packages/package-with-url-main/index.js,atom,atom,index.js,JavaScript,4
./src/_00/output/Javascript/atom~atom/exports/ipc.js,atom,atom,ipc.js,JavaScript,6
./src/_00/output/Javascript/atom~atom/packages/welcome/lib/welcome-view.js,atom,atom,welcome-view.js,JavaScript,155
./src/_00/output/Javascript/atom~atom/script/lib/create-rpm-package.js,atom,atom,create-rpm-package.js,JavaScript,132
./src/_00/output/Javascript/atom~atom/src/main-process/parse-command-line.js,atom,atom,parse-command-line.js,JavaScript,206
./src/_00/output/Javascript/atom~atom/packages/about/lib/components/atom-logo.js,atom,atom,atom-logo.js,JavaScript,77
./src/_00/output/Javascript/atom~atom/src/pane-axis.js,atom,atom,pane-axis.js,JavaScript,170
./src/_00/output/Javascript/atom~atom/spec/fixtures/packages/package-with-incompatible-native-module/node_modules/native-module/main.js,atom,atom,main.js,JavaScript,1
