path,owner,project,file,language,code
./src/_00/output/Go/pingcap~tidb/pkg/util/checksum/checksum.go,pingcap,tidb,checksum.go,Go,127
./src/_00/output/Go/pingcap~tidb/pkg/kv/utils.go,pingcap,tidb,utils.go,Go,60
./src/_00/output/Go/pingcap~tidb/pkg/parser/misc.go,pingcap,tidb,misc.go,Go,1082
./src/_00/output/Go/pingcap~tidb/pkg/planner/cardinality/pseudo.go,pingcap,tidb,pseudo.go,Go,213
./src/_00/output/Go/pingcap~tidb/pkg/util/compress/gzip.go,pingcap,tidb,gzip.go,Go,16
./src/_00/output/Go/pingcap~tidb/lightning/pkg/importer/chunk_process_test.go,pingcap,tidb,chunk_process_test.go,Go,714
./src/_00/output/Go/pingcap~tidb/pkg/tablecodec/tablecodec.go,pingcap,tidb,tablecodec.go,Go,1555
./src/_00/output/Go/pingcap~tidb/lightning/pkg/server/main_test.go,pingcap,tidb,main_test.go,Go,8
./src/_00/output/Go/pingcap~tidb/cmd/importer/job.go,pingcap,tidb,job.go,Go,77
./src/_00/output/Go/pingcap~tidb/pkg/util/split_test.go,pingcap,tidb,split_test.go,Go,49
./src/_00/output/Go/pingcap~tidb/pkg/planner/util/domainmisc/info.go,pingcap,tidb,info.go,Go,28
./src/_00/output/Go/pingcap~tidb/pkg/planner/core/rule/rule_build_key_info.go,pingcap,tidb,rule_build_key_info.go,Go,26
./src/_00/output/Go/pingcap~tidb/pkg/expression/simple_rewriter.go,pingcap,tidb,simple_rewriter.go,Go,69
./src/_00/output/Go/pingcap~tidb/pkg/types/context_test.go,pingcap,tidb,context_test.go,Go,104
./src/_00/output/Go/pingcap~tidb/pkg/util/replayer/replayer.go,pingcap,tidb,replayer.go,Go,58
./src/_00/output/Go/pingcap~tidb/pkg/util/set/int_set.go,pingcap,tidb,int_set.go,Go,37
./src/_00/output/Go/pingcap~tidb/pkg/util/workloadrepo/utils.go,pingcap,tidb,utils.go,Go,51
./src/_00/output/Go/pingcap~tidb/pkg/store/mockstore/mockcopr/checksum.go,pingcap,tidb,checksum.go,Go,18
./src/_00/output/Go/pingcap~tidb/pkg/domain/domain_sysvars.go,pingcap,tidb,domain_sysvars.go,Go,112
./src/_00/output/Go/pingcap~tidb/pkg/domain/ru_stats_test.go,pingcap,tidb,ru_stats_test.go,Go,127
./src/_00/output/Go/pingcap~tidb/pkg/expression/context.go,pingcap,tidb,context.go,Go,74
./src/_00/output/Go/pingcap~tidb/pkg/util/topsql/reporter/mock/server.go,pingcap,tidb,server.go,Go,203
./src/_00/output/Go/pingcap~tidb/pkg/lightning/backend/local/iterator_test.go,pingcap,tidb,iterator_test.go,Go,201
./src/_00/output/Go/pingcap~tidb/pkg/meta/model/table_test.go,pingcap,tidb,table_test.go,Go,203
./src/_00/output/Go/pingcap~tidb/cmd/importer/main.go,pingcap,tidb,main.go,Go,65
./src/_00/output/Go/pingcap~tidb/pkg/executor/analyze_col.go,pingcap,tidb,analyze_col.go,Go,439
./src/_00/output/Go/pingcap~tidb/pkg/ddl/schemaver/mem_syncer.go,pingcap,tidb,mem_syncer.go,Go,92
./src/_00/output/Go/pingcap~tidb/pkg/util/extsort/external_sorter.go,pingcap,tidb,external_sorter.go,Go,26
./src/_00/output/Go/pingcap~tidb/pkg/types/set_test.go,pingcap,tidb,set_test.go,Go,79
./src/_00/output/Go/pingcap~tidb/pkg/util/expensivequery/expensivequery.go,pingcap,tidb,expensivequery.go,Go,119
./src/_00/output/Go/pingcap~tidb/pkg/lightning/backend/local/engine_mgr.go,pingcap,tidb,engine_mgr.go,Go,546
./src/_00/output/Go/pingcap~tidb/pkg/parser/types/field_type_test.go,pingcap,tidb,field_type_test.go,Go,271
./src/_00/output/Go/pingcap~tidb/pkg/planner/core/operator/logicalop/logicalop_test/hash64_equals_test.go,pingcap,tidb,hash64_equals_test.go,Go,924
./src/_00/output/Go/pingcap~tidb/pkg/util/codec/decimal_test.go,pingcap,tidb,decimal_test.go,Go,59
./src/_00/output/Go/pingcap~tidb/pkg/sessionctx/stmtctx/stmtctx.go,pingcap,tidb,stmtctx.go,Go,957
./src/_00/output/Go/pingcap~tidb/pkg/expression/builtin_like_vec.go,pingcap,tidb,builtin_like_vec.go,Go,48
./src/_00/output/Go/pingcap~tidb/pkg/kv/txn.go,pingcap,tidb,txn.go,Go,190
./src/_00/output/Go/pingcap~tidb/pkg/executor/batch_point_get.go,pingcap,tidb,batch_point_get.go,Go,446
./src/_00/output/Go/pingcap~tidb/pkg/table/temptable/interceptor_test.go,pingcap,tidb,interceptor_test.go,Go,1533
./src/_00/output/Go/pingcap~tidb/pkg/planner/core/plan_cache_test.go,pingcap,tidb,plan_cache_test.go,Go,1506
./src/_00/output/Go/pingcap~tidb/pkg/ttl/ttlworker/session_integration_test.go,pingcap,tidb,session_integration_test.go,Go,129
./src/_00/output/Go/pingcap~tidb/pkg/util/urls_test.go,pingcap,tidb,urls_test.go,Go,46
./src/_00/output/Go/pingcap~tidb/br/pkg/logutil/logging.go,pingcap,tidb,logging.go,Go,273
./src/_00/output/Go/pingcap~tidb/lightning/pkg/importer/meta_manager.go,pingcap,tidb,meta_manager.go,Go,1018
./src/_00/output/Go/pingcap~tidb/pkg/store/mockstore/unistore/tikv/detector.go,pingcap,tidb,detector.go,Go,179
./src/_00/output/Go/pingcap~tidb/pkg/testkit/external/util.go,pingcap,tidb,util.go,Go,48
./src/_00/output/Go/pingcap~tidb/pkg/util/disk/tempDir_test.go,pingcap,tidb,tempDir_test.go,Go,37
./src/_00/output/Go/pingcap~tidb/pkg/statistics/handle/handletest/analyze/main_test.go,pingcap,tidb,main_test.go,Go,17
./src/_00/output/Go/pingcap~tidb/pkg/expression/builtin_regexp_util.go,pingcap,tidb,builtin_regexp_util.go,Go,50
./src/_00/output/Go/pingcap~tidb/pkg/ddl/stat_test.go,pingcap,tidb,stat_test.go,Go,91
./src/_00/output/Go/pingcap~tidb/pkg/planner/core/operator/logicalop/base_logical_plan.go,pingcap,tidb,base_logical_plan.go,Go,283
./src/_00/output/Go/pingcap~tidb/br/pkg/storage/gcs_extra.go,pingcap,tidb,gcs_extra.go,Go,350
./src/_00/output/Go/pingcap~tidb/br/pkg/utils/progress_test.go,pingcap,tidb,progress_test.go,Go,64
./src/_00/output/Go/pingcap~tidb/pkg/meta/autoid/seq_autoid_test.go,pingcap,tidb,seq_autoid_test.go,Go,194
./src/_00/output/Go/pingcap~tidb/pkg/util/dbutil/table.go,pingcap,tidb,table.go,Go,15
./src/_00/output/Go/pingcap~tidb/pkg/statistics/fmsketch_test.go,pingcap,tidb,fmsketch_test.go,Go,101
./src/_00/output/Go/pingcap~tidb/pkg/kv/key.go,pingcap,tidb,key.go,Go,545
./src/_00/output/Go/pingcap~tidb/pkg/disttask/framework/taskexecutor/task_executor_test.go,pingcap,tidb,task_executor_test.go,Go,587
./src/_00/output/Go/pingcap~tidb/pkg/util/nocopy/nocopy.go,pingcap,tidb,nocopy.go,Go,4
./src/_00/output/Go/pingcap~tidb/pkg/executor/aggfuncs/func_percentile.go,pingcap,tidb,func_percentile.go,Go,310
./src/_00/output/Go/pingcap~tidb/pkg/statistics/handle/ddl/testutil/util.go,pingcap,tidb,util.go,Go,18
./src/_00/output/Go/pingcap~tidb/pkg/expression/constant_fold.go,pingcap,tidb,constant_fold.go,Go,210
./src/_00/output/Go/pingcap~tidb/pkg/executor/test/splittest/split_table_test.go,pingcap,tidb,split_table_test.go,Go,504
./src/_00/output/Go/pingcap~tidb/dumpling/export/retry.go,pingcap,tidb,retry.go,Go,123
./src/_00/output/Go/pingcap~tidb/pkg/util/hint/hint_processor.go,pingcap,tidb,hint_processor.go,Go,345
./src/_00/output/Go/pingcap~tidb/pkg/planner/implementation/datasource.go,pingcap,tidb,datasource.go,Go,140
./src/_00/output/Go/pingcap~tidb/pkg/executor/executor_required_rows_test.go,pingcap,tidb,executor_required_rows_test.go,Go,698
./src/_00/output/Go/pingcap~tidb/pkg/planner/util/fixcontrol/get.go,pingcap,tidb,get.go,Go,94
./src/_00/output/Go/pingcap~tidb/pkg/ttl/ttlworker/job_manager_test.go,pingcap,tidb,job_manager_test.go,Go,605
./src/_00/output/Go/pingcap~tidb/pkg/statistics/handle/storage/read.go,pingcap,tidb,read.go,Go,708
./src/_00/output/Go/pingcap~tidb/pkg/sessionctx/variable/variable_test.go,pingcap,tidb,variable_test.go,Go,519
./src/_00/output/Go/pingcap~tidb/pkg/lightning/mydump/schema_import.go,pingcap,tidb,schema_import.go,Go,313
./src/_00/output/Go/pingcap~tidb/br/pkg/restore/snap_client/systable_restore_test.go,pingcap,tidb,systable_restore_test.go,Go,80
