path,owner,project,file,language,code
./src/_00/output/C#/dotnet~maui/src/Controls/tests/TestCases.HostApp/Issues/Issue19609.xaml.cs,dotnet,maui,Issue19609.xaml.cs,C#,15
./src/_00/output/C#/dotnet~maui/src/Core/src/Animations/PlatformTicker.Tizen.cs,dotnet,maui,PlatformTicker.Tizen.cs,C#,35
./src/_00/output/C#/dotnet~maui/src/Controls/src/BindingSourceGen/BindingSourceGenerator.cs,dotnet,maui,BindingSourceGenerator.cs,C#,210
./src/_00/output/C#/dotnet~maui/src/Core/src/Hosting/Internal/MauiHandlersFactory.cs,dotnet,maui,MauiHandlersFactory.cs,C#,32
./src/_00/output/C#/dotnet~maui/src/Compatibility/ControlGallery/src/Issues.Shared/Bugzilla60563.cs,dotnet,maui,Bugzilla60563.cs,C#,89
./src/_00/output/C#/dotnet~maui/src/Core/maps/src/Platform/iOS/MauiMKMapView.cs,dotnet,maui,MauiMKMapView.cs,C#,261
./src/_00/output/C#/dotnet~maui/src/Compatibility/Material/src/Android/MaterialPickerTextInputLayout.cs,dotnet,maui,MaterialPickerTextInputLayout.cs,C#,24
./src/_00/output/C#/dotnet~maui/src/Essentials/src/Types/DeviceIdiom.shared.cs,dotnet,maui,DeviceIdiom.shared.cs,C#,42
./src/_00/output/C#/dotnet~maui/src/Controls/src/Core/TappedEventArgs.cs,dotnet,maui,TappedEventArgs.cs,C#,21
./src/_00/output/C#/dotnet~maui/src/Controls/samples/Controls.Sample/Pages/Controls/CollectionViewGalleries/PropagationGallery.cs,dotnet,maui,PropagationGallery.cs,C#,28
./src/_00/output/C#/dotnet~maui/src/Compatibility/Core/src/iOS/Renderers/UIContainerCell.cs,dotnet,maui,UIContainerCell.cs,C#,103
