path|owner|project|file|language|code|comment|blank
./src/_00.1/output-0-clone/Ruby/huginn~huginn/vendor/assets/javascripts/d3.js|huginn|huginn|d3.js|JavaScript|7797|0|9
./src/_00.1/output-0-clone/Ruby/huginn~huginn/spec/data_fixtures/google_calendar_api.json|huginn|huginn|google_calendar_api.json|JSON|2601|0|0
./src/_00.1/output-0-clone/Ruby/huginn~huginn/vendor/assets/javascripts/rickshaw.js|huginn|huginn|rickshaw.js|JavaScript|1955|60|624
./src/_00.1/output-0-clone/Ruby/huginn~huginn/spec/data_fixtures/weather.json|huginn|huginn|weather.json|JSON|1879|0|0
./src/_00.1/output-0-clone/Ruby/huginn~huginn/vendor/assets/javascripts/typeahead.bundle.js|huginn|huginn|typeahead.bundle.js|JavaScript|1707|5|4
./src/_00.1/output-0-clone/Ruby/huginn~huginn/spec/models/agents/website_agent_spec.rb|huginn|huginn|website_agent_spec.rb|Ruby|1323|2|179
./src/_00.1/output-0-clone/Ruby/huginn~huginn/data/anew.csv|huginn|huginn|anew.csv|CSV|1030|0|0
./src/_00.1/output-0-clone/Ruby/huginn~huginn/spec/models/agent_spec.rb|huginn|huginn|agent_spec.rb|Ruby|918|8|168
./src/_00.1/output-0-clone/Ruby/huginn~huginn/vendor/assets/stylesheets/bootstrap/_mixins.scss|huginn|huginn|_mixins.scss|SCSS|681|164|102
./src/_00.1/output-0-clone/Ruby/huginn~huginn/spec/data_fixtures/user_fav_tweets.json|huginn|huginn|user_fav_tweets.json|JSON|671|0|30
./src/_00.1/output-0-clone/Ruby/huginn~huginn/app/models/agents/website_agent.rb|huginn|huginn|website_agent.rb|Ruby|655|36|138
./src/_00.1/output-0-clone/Ruby/huginn~huginn/openshift/templates/huginn-mysql.json|huginn|huginn|huginn-mysql.json|JSON|641|0|0
./src/_00.1/output-0-clone/Ruby/huginn~huginn/openshift/templates/huginn-postgresql.json|huginn|huginn|huginn-postgresql.json|JSON|641|0|0
./src/_00.1/output-0-clone/Ruby/huginn~huginn/CHANGES.md|huginn|huginn|CHANGES.md|Markdown|602|0|1
./src/_00.1/output-0-clone/Ruby/huginn~huginn/spec/models/agents/webhook_agent_spec.rb|huginn|huginn|webhook_agent_spec.rb|Ruby|591|1|118
