path|owner|project|file|language|code|comment|blank
./src/_00/output/Ruby/mastodon~mastodon/app/javascript/fonts/roboto/roboto-bold-webfont.svg|mastodon|mastodon|roboto-bold-webfont.svg|SVG|16273|0|0
./src/_00/output/Ruby/mastodon~mastodon/app/javascript/fonts/roboto/roboto-medium-webfont.svg|mastodon|mastodon|roboto-medium-webfont.svg|SVG|16273|0|0
./src/_00/output/Ruby/mastodon~mastodon/app/javascript/fonts/roboto/roboto-italic-webfont.svg|mastodon|mastodon|roboto-italic-webfont.svg|SVG|15513|0|0
./src/_00/output/Ruby/mastodon~mastodon/app/javascript/fonts/roboto/roboto-regular-webfont.svg|mastodon|mastodon|roboto-regular-webfont.svg|SVG|15513|0|0
./src/_00/output/Ruby/mastodon~mastodon/app/javascript/styles/mastodon/components.scss|mastodon|mastodon|components.scss|SCSS|9189|8|1661
./src/_00/output/Ruby/mastodon~mastodon/config/locales/cy.yml|mastodon|mastodon|cy.yml|YAML|2224|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/ga.yml|mastodon|mastodon|ga.yml|YAML|2180|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/he.yml|mastodon|mastodon|he.yml|YAML|2136|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/ru.yml|mastodon|mastodon|ru.yml|YAML|2134|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/gd.yml|mastodon|mastodon|gd.yml|YAML|2088|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/is.yml|mastodon|mastodon|is.yml|YAML|2052|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/fr-CA.yml|mastodon|mastodon|fr-CA.yml|YAML|2050|0|1
./src/_00/output/Ruby/mastodon~mastodon/config/locales/fr.yml|mastodon|mastodon|fr.yml|YAML|2050|0|1
./src/_00/output/Ruby/mastodon~mastodon/config/locales/it.yml|mastodon|mastodon|it.yml|YAML|2050|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/en.yml|mastodon|mastodon|en.yml|YAML|2049|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/da.yml|mastodon|mastodon|da.yml|YAML|2048|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/de.yml|mastodon|mastodon|de.yml|YAML|2048|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/es-AR.yml|mastodon|mastodon|es-AR.yml|YAML|2048|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/es-MX.yml|mastodon|mastodon|es-MX.yml|YAML|2048|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/es.yml|mastodon|mastodon|es.yml|YAML|2048|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/fi.yml|mastodon|mastodon|fi.yml|YAML|2048|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/fy.yml|mastodon|mastodon|fy.yml|YAML|2048|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/gl.yml|mastodon|mastodon|gl.yml|YAML|2048|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/hu.yml|mastodon|mastodon|hu.yml|YAML|2048|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/ia.yml|mastodon|mastodon|ia.yml|YAML|2048|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/nl.yml|mastodon|mastodon|nl.yml|YAML|2048|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/pt-PT.yml|mastodon|mastodon|pt-PT.yml|YAML|2048|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/tr.yml|mastodon|mastodon|tr.yml|YAML|2048|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/sq.yml|mastodon|mastodon|sq.yml|YAML|2042|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/bg.yml|mastodon|mastodon|bg.yml|YAML|2039|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/eo.yml|mastodon|mastodon|eo.yml|YAML|2036|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/pl.yml|mastodon|mastodon|pl.yml|YAML|2032|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/uk.yml|mastodon|mastodon|uk.yml|YAML|2013|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/sv.yml|mastodon|mastodon|sv.yml|YAML|2008|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/zh-TW.yml|mastodon|mastodon|zh-TW.yml|YAML|2006|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/ja.yml|mastodon|mastodon|ja.yml|YAML|2004|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/vi.yml|mastodon|mastodon|vi.yml|YAML|2004|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/zh-CN.yml|mastodon|mastodon|zh-CN.yml|YAML|2004|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/el.yml|mastodon|mastodon|el.yml|YAML|2003|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/fo.yml|mastodon|mastodon|fo.yml|YAML|2003|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/ko.yml|mastodon|mastodon|ko.yml|YAML|2003|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/en-GB.yml|mastodon|mastodon|en-GB.yml|YAML|2002|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/nn.yml|mastodon|mastodon|nn.yml|YAML|2002|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/pt-BR.yml|mastodon|mastodon|pt-BR.yml|YAML|1991|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/et.yml|mastodon|mastodon|et.yml|YAML|1989|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/sl.yml|mastodon|mastodon|sl.yml|YAML|1988|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/ca.yml|mastodon|mastodon|ca.yml|YAML|1986|0|0
./src/_00/output/Ruby/mastodon~mastodon/config/locales/th.yml|mastodon|mastodon|th.yml|YAML|1984|0|0
