path|owner|project|file|language|code|comment|blank
./src/_00/output/Kotlin/alibaba~p3c/p3c-pmd/src/test/resources/com/alibaba/p3c/pmd/lang/java/rule/other/xml/MethodTooLongRule.xml|alibaba|p3c|MethodTooLongRule.xml|XML|774|0|22
./src/_00/output/Kotlin/alibaba~p3c/p3c-pmd/src/main/java/com/alibaba/p3c/pmd/fix/FixClassTypeResolver.java|alibaba|p3c|FixClassTypeResolver.java|Java|618|81|72
./src/_00/output/Kotlin/alibaba~p3c/p3c-pmd/src/main/resources/messages_en.xml|alibaba|p3c|messages_en.xml|XML|506|7|50
./src/_00/output/Kotlin/alibaba~p3c/p3c-pmd/src/main/resources/messages.xml|alibaba|p3c|messages.xml|XML|504|8|46
./src/_00/output/Kotlin/alibaba~p3c/p3c-formatter/eclipse-codestyle.xml|alibaba|p3c|eclipse-codestyle.xml|XML|415|115|73
./src/_00/output/Kotlin/alibaba~p3c/idea-plugin/p3c-common/src/main/kotlin/com/alibaba/p3c/idea/action/PmdGlobalInspectionContextImpl.kt|alibaba|p3c|PmdGlobalInspectionContextImpl.kt|Kotlin|328|11|12
./src/_00/output/Kotlin/alibaba~p3c/p3c-pmd/src/main/resources/rulesets/java/ali-concurrent.xml|alibaba|p3c|ali-concurrent.xml|XML|313|0|15
./src/_00/output/Kotlin/alibaba~p3c/eclipse-plugin/com.alibaba.smartfox.eclipse.plugin/src/main/kotlin/com/alibaba/smartfox/eclipse/util/CleanUps.kt|alibaba|p3c|CleanUps.kt|Kotlin|283|17|61
./src/_00/output/Kotlin/alibaba~p3c/p3c-pmd/pom.xml|alibaba|p3c|pom.xml|Maven|265|2|5
./src/_00/output/Kotlin/alibaba~p3c/p3c-pmd/src/test/resources/com/alibaba/p3c/pmd/lang/java/rule/naming/xml/LowerCamelCaseVariableNamingRule.xml|alibaba|p3c|LowerCamelCaseVariableNamingRule.xml|XML|240|0|22
./src/_00/output/Kotlin/alibaba~p3c/p3c-pmd/README.md|alibaba|p3c|README.md|Markdown|227|0|44
./src/_00/output/Kotlin/alibaba~p3c/p3c-pmd/src/test/resources/com/alibaba/p3c/pmd/lang/java/rule/comment/xml/ClassMustHaveAuthorRule.xml|alibaba|p3c|ClassMustHaveAuthorRule.xml|XML|226|0|18
./src/_00/output/Kotlin/alibaba~p3c/idea-plugin/p3c-common/src/main/kotlin/com/alibaba/p3c/idea/pmd/SourceCodeProcessor.kt|alibaba|p3c|SourceCodeProcessor.kt|Kotlin|212|33|27
./src/_00/output/Kotlin/alibaba~p3c/eclipse-plugin/pom.xml|alibaba|p3c|pom.xml|Maven|197|0|1
./src/_00/output/Kotlin/alibaba~p3c/eclipse-plugin/com.alibaba.smartfox.eclipse.plugin/src/main/kotlin/com/alibaba/smartfox/eclipse/ui/InspectionResultView.kt|alibaba|p3c|InspectionResultView.kt|Kotlin|195|21|33
./src/_00/output/Kotlin/alibaba~p3c/p3c-pmd/src/test/resources/com/alibaba/p3c/pmd/lang/java/rule/comment/xml/AbstractMethodOrInterfaceMethodMustUseJavadocRule.xml|alibaba|p3c|AbstractMethodOrInterfaceMethodMustUseJavadocRule.xml|XML|194|0|22
./src/_00/output/Kotlin/alibaba~p3c/p3c-pmd/src/test/resources/com/alibaba/p3c/pmd/lang/java/rule/oop/xml/WrapperTypeEqualityRule.xml|alibaba|p3c|WrapperTypeEqualityRule.xml|XML|184|3|20
./src/_00/output/Kotlin/alibaba~p3c/idea-plugin/p3c-common/src/main/kotlin/com/alibaba/p3c/idea/vcs/AliCodeAnalysisCheckinHandler.kt|alibaba|p3c|AliCodeAnalysisCheckinHandler.kt|Kotlin|173|22|14
./src/_00/output/Kotlin/alibaba~p3c/idea-plugin/p3c-common/src/main/kotlin/com/alibaba/p3c/idea/action/AliInspectionAction.kt|alibaba|p3c|AliInspectionAction.kt|Kotlin|172|20|17
