path|owner|project|file|language|code|comment|blank
./src/_00/output/Dart/jonataslaw~getx/CHANGELOG.md|jonataslaw|getx|CHANGELOG.md|Markdown|1144|0|546
./src/_00/output/Dart/jonataslaw~getx/README-ar.md|jonataslaw|getx|README-ar.md|Markdown|957|0|349
./src/_00/output/Dart/jonataslaw~getx/README.md|jonataslaw|getx|README.md|Markdown|938|0|341
./src/_00/output/Dart/jonataslaw~getx/lib/get_navigation/src/extension_navigation.dart|jonataslaw|getx|extension_navigation.dart|Dart|929|356|124
./src/_00/output/Dart/jonataslaw~getx/README.ko-kr.md|jonataslaw|getx|README.ko-kr.md|Markdown|928|0|338
./src/_00/output/Dart/jonataslaw~getx/README.tr-TR.md|jonataslaw|getx|README.tr-TR.md|Markdown|926|0|354
./src/_00/output/Dart/jonataslaw~getx/README.ja-JP.md|jonataslaw|getx|README.ja-JP.md|Markdown|919|0|337
./src/_00/output/Dart/jonataslaw~getx/README-bn.md|jonataslaw|getx|README-bn.md|Markdown|865|0|312
./src/_00/output/Dart/jonataslaw~getx/README-vi.md|jonataslaw|getx|README-vi.md|Markdown|857|0|318
./src/_00/output/Dart/jonataslaw~getx/README.pt-br.md|jonataslaw|getx|README.pt-br.md|Markdown|837|0|295
./src/_00/output/Dart/jonataslaw~getx/README-fr.md|jonataslaw|getx|README-fr.md|Markdown|827|0|307
./src/_00/output/Dart/jonataslaw~getx/README.id-ID.md|jonataslaw|getx|README.id-ID.md|Markdown|814|0|299
./src/_00/output/Dart/jonataslaw~getx/README.zh-cn.md|jonataslaw|getx|README.zh-cn.md|Markdown|790|0|296
./src/_00/output/Dart/jonataslaw~getx/README.ur-PK.md|jonataslaw|getx|README.ur-PK.md|Markdown|785|0|268
./src/_00/output/Dart/jonataslaw~getx/lib/get_navigation/src/routes/get_router_delegate.dart|jonataslaw|getx|get_router_delegate.dart|Dart|677|61|113
./src/_00/output/Dart/jonataslaw~getx/test/utils/extensions/string_extensions_test.dart|jonataslaw|getx|string_extensions_test.dart|Dart|660|30|65
./src/_00/output/Dart/jonataslaw~getx/README.ru.md|jonataslaw|getx|README.ru.md|Markdown|655|0|257
./src/_00/output/Dart/jonataslaw~getx/lib/get_navigation/src/routes/get_transition_mixin.dart|jonataslaw|getx|get_transition_mixin.dart|Dart|653|112|73
./src/_00/output/Dart/jonataslaw~getx/test/navigation/get_main_test.dart|jonataslaw|getx|get_main_test.dart|Dart|590|6|183
./src/_00/output/Dart/jonataslaw~getx/documentation/ar_EG/state_management.md|jonataslaw|getx|state_management.md|Markdown|559|0|230
./src/_00/output/Dart/jonataslaw~getx/documentation/en_US/state_management.md|jonataslaw|getx|state_management.md|Markdown|559|0|230
./src/_00/output/Dart/jonataslaw~getx/documentation/ja_JP/state_management.md|jonataslaw|getx|state_management.md|Markdown|557|0|230
./src/_00/output/Dart/jonataslaw~getx/documentation/tr_TR/state_management.md|jonataslaw|getx|state_management.md|Markdown|556|0|239
